operating_airline,operating_airline_iata,published_airline,published_airline_iata,geo_summary,geo_region,activity_type,price_category,terminal,boarding_area,passenger_count,Year,month,Quarter,Season,passenger_predict
66,60,57,56,1,0,1,1,0,0,2.3385949,2010,5,2,1,2.336659879
67,61,58,57,1,1,0,1,0,0,2.242203513,2010,5,2,1,2.239153273
67,61,58,57,1,1,1,1,0,0,2.220332874,2010,5,2,1,2.217863097
69,65,60,59,0,8,0,1,2,2,2.266700831,2010,5,2,1,2.268167366
69,65,60,59,0,8,1,1,2,2,2.267606331,2010,5,2,1,2.268448
72,68,63,62,1,0,0,1,0,6,2.350905441,2010,5,2,1,2.352786958
72,68,63,62,1,0,1,1,0,6,2.369139221,2010,5,2,1,2.362139119
73,58,28,25,0,8,0,1,2,2,2.313379533,2010,5,2,1,2.309199612
73,58,28,25,0,8,1,1,2,2,2.314077802,2010,5,2,1,2.308075873
73,58,76,68,1,2,0,1,0,6,2.172463323,2010,5,2,1,2.170654601
73,58,76,68,1,2,0,1,4,5,2.298920014,2010,5,2,1,2.300136652
73,58,76,68,1,2,1,1,4,5,2.342877973,2010,5,2,1,2.342179198
76,69,66,63,0,8,0,0,0,6,2.05499891,2010,5,2,1,2.074140301
76,69,66,63,0,8,1,0,0,6,2.052564183,2010,5,2,1,2.072968192
79,70,69,64,1,3,0,1,0,0,2.232027668,2010,5,2,1,2.231123696
79,70,69,64,1,3,1,1,0,0,2.225225387,2010,5,2,1,2.225464333
86,74,76,68,0,8,0,1,0,6,2.369521291,2010,5,2,1,2.354210565
86,74,76,68,0,8,1,1,0,6,2.317301492,2010,5,2,1,2.319055681
86,74,76,68,0,8,0,1,4,4,2.39482033,2010,5,2,1,2.393357871
86,74,76,68,0,8,1,1,4,4,2.394369487,2010,5,2,1,2.393721288
86,74,76,68,0,8,2,1,4,5,2.274300133,2010,5,2,1,2.276530476
86,74,76,68,1,0,2,1,0,6,2.179943618,2010,5,2,1,2.17504253
86,74,76,68,1,1,0,1,0,6,2.283281724,2010,5,2,1,2.285632265
86,74,76,68,1,1,1,1,0,6,2.271212737,2010,5,2,1,2.274466392
86,74,76,68,1,2,0,1,4,5,2.370839562,2010,5,2,1,2.368769478
86,74,76,68,1,2,1,1,4,5,2.371722255,2010,5,2,1,2.371753611
86,74,76,68,1,4,0,1,0,6,2.421424992,2010,5,2,1,2.422854442
86,74,76,68,1,4,1,1,0,6,2.426482906,2010,5,2,1,2.42869807
86,74,76,68,1,5,0,1,0,6,2.284130818,2010,5,2,1,2.2751056
86,74,76,68,1,5,1,1,0,6,2.288291852,2010,5,2,1,2.271370466
88,76,78,70,1,4,0,1,0,0,2.324413771,2010,5,2,1,2.322520503
88,76,78,70,1,4,1,1,0,0,2.325060206,2010,5,2,1,2.32543555
91,80,81,74,1,2,0,1,0,0,2.233275911,2010,5,2,1,2.237050683
91,80,81,74,1,2,1,1,0,0,2.238432688,2010,5,2,1,2.240753344
3,10,3,10,1,5,0,1,0,0,2.215834026,2010,6,2,2,2.212425966
3,10,3,10,1,5,1,1,0,0,2.221301943,2010,6,2,2,2.218940211
4,6,4,6,1,4,0,1,0,6,2.160721994,2010,6,2,2,2.156972328
4,6,4,6,1,4,1,1,0,6,2.179677796,2010,6,2,2,2.161672413
5,7,5,7,1,2,0,1,4,4,2.419115425,2010,6,2,2,2.417454006
5,7,5,7,1,2,1,1,4,4,2.436965938,2010,6,2,2,2.432184988
7,18,6,18,1,0,0,1,0,6,2.2864411,2010,6,2,2,2.286825209
7,18,6,18,1,0,1,1,0,6,2.28774197,2010,6,2,2,2.288833537
8,8,7,8,1,4,0,1,0,0,2.3533576,2010,6,2,2,2.356877415
8,8,7,8,1,4,1,1,0,0,2.355361931,2010,6,2,2,2.356022941
11,57,10,54,1,1,0,1,0,6,2.272931082,2010,6,2,2,2.273657893
11,57,10,54,1,1,1,1,0,6,2.261115367,2010,6,2,2,2.262139797
13,36,12,34,0,8,0,0,2,1,2.398996277,2010,6,2,2,2.400867765
13,36,12,34,0,8,1,0,2,1,2.403545392,2010,6,2,2,2.401983379
14,11,13,11,0,8,0,1,2,1,2.434149143,2010,6,2,2,2.435342603
14,11,13,11,0,8,1,1,2,1,2.44002085,2010,6,2,2,2.437445138
14,11,13,11,1,5,0,1,0,0,2.310270661,2010,6,2,2,2.304836109
14,11,13,11,1,5,1,1,2,1,2.301591369,2010,6,2,2,2.297769366
15,54,14,51,1,0,0,1,0,6,2.281916033,2010,6,2,2,2.2830072
15,54,14,51,1,0,1,1,0,6,2.290628054,2010,6,2,2,2.286711826
20,59,18,55,1,0,0,1,0,0,2.249633234,2010,6,2,2,2.250493512
20,59,18,55,1,0,1,1,0,0,2.25626199,2010,6,2,2,2.254779374
25,14,22,14,1,4,0,1,0,0,2.361365039,2010,6,2,2,2.368835729
25,14,22,14,1,4,1,1,0,0,2.376664863,2010,6,2,2,2.377252524
27,22,24,21,1,0,0,1,0,0,2.391496419,2010,6,2,2,2.392636765
27,22,24,21,1,0,1,1,0,0,2.400277526,2010,6,2,2,2.399001567
28,19,25,19,1,0,0,1,0,0,2.331009214,2010,6,2,2,2.329325801
28,19,25,19,1,0,1,1,0,0,2.332974174,2010,6,2,2,2.333466514
32,26,28,25,1,0,0,1,0,0,2.275847618,2010,6,2,2,2.274114957
32,26,28,25,1,0,1,1,0,0,2.27888347,2010,6,2,2,2.279742696
33,17,29,17,1,0,0,1,0,6,2.355102813,2010,6,2,2,2.352338245
33,17,29,17,1,0,1,1,0,6,2.360567393,2010,6,2,2,2.35392565
35,29,31,28,1,6,0,1,0,6,2.315821437,2010,6,2,2,2.317514943
35,29,31,28,1,6,1,1,0,6,2.32399641,2010,6,2,2,2.320850161
41,33,36,31,0,8,0,0,2,2,2.377326249,2010,6,2,2,2.375965044
41,33,36,31,0,8,1,0,2,2,2.378347832,2010,6,2,2,2.37302218
42,39,37,37,0,8,0,1,2,2,2.290148571,2010,6,2,2,2.29142364
42,39,37,37,0,8,1,1,2,2,2.295596921,2010,6,2,2,2.294473255
44,64,13,11,0,8,0,1,2,1,2.328130952,2010,6,2,2,2.326602785
44,64,13,11,0,8,1,1,2,1,2.328084504,2010,6,2,2,2.327158021
49,43,43,41,1,0,0,1,0,0,2.273660362,2010,6,2,2,2.275997108
49,43,43,41,1,0,1,1,0,0,2.2904732,2010,6,2,2,2.288322683
52,13,45,13,0,8,0,0,0,0,2.447393388,2010,6,2,2,2.44660437
52,13,45,13,0,8,1,0,0,0,2.449224324,2010,6,2,2,2.448486706
53,45,46,43,1,4,0,1,0,0,2.328723349,2010,6,2,2,2.329540465
53,45,46,43,1,4,1,1,0,0,2.329568051,2010,6,2,2,2.329141476
54,44,47,42,1,0,0,1,0,0,2.272760662,2010,6,2,2,2.260089095
54,44,47,42,1,0,1,1,0,0,2.286234789,2010,6,2,2,2.277003327
56,46,49,44,1,4,0,1,0,6,2.378144497,2010,6,2,2,2.378947446
56,46,49,44,1,4,1,1,0,6,2.38376376,2010,6,2,2,2.381229874
57,86,74,69,0,8,0,1,2,1,2.321820009,2010,6,2,2,2.322314719
57,86,74,69,0,8,1,1,2,1,2.319579037,2010,6,2,2,2.320798429
59,53,50,50,1,5,0,1,0,6,2.323908808,2010,6,2,2,2.326021245
59,53,50,50,1,5,1,1,0,6,2.345219374,2010,6,2,2,2.33727619
66,60,57,56,1,0,0,1,0,0,2.333281402,2010,6,2,2,2.330488034
66,60,57,56,1,0,1,1,0,0,2.343769186,2010,6,2,2,2.340672715
67,61,58,57,1,1,0,1,0,0,2.243467024,2010,6,2,2,2.244701286
67,61,58,57,1,1,1,1,0,0,2.233945383,2010,6,2,2,2.240142558
69,65,60,59,0,8,0,1,2,2,2.275400989,2010,6,2,2,2.273849423
69,65,60,59,0,8,1,1,2,2,2.276505378,2010,6,2,2,2.274962996
72,68,63,62,1,0,0,1,0,6,2.355007152,2010,6,2,2,2.35438897
72,68,63,62,1,0,1,1,0,6,2.368158911,2010,6,2,2,2.36524995
73,58,28,25,0,8,0,1,2,2,2.3321526,2010,6,2,2,2.329237418
73,58,28,25,0,8,1,1,2,2,2.333944872,2010,6,2,2,2.328207163
73,58,76,68,1,2,0,1,0,6,2.170200549,2010,6,2,2,2.169448015
73,58,76,68,1,2,0,1,4,5,2.301989745,2010,6,2,2,2.303389413
73,58,76,68,1,2,1,1,4,5,2.337757644,2010,6,2,2,2.340051597
76,69,66,63,0,8,0,0,0,6,2.180912389,2010,6,2,2,2.185207946
76,69,66,63,0,8,1,0,0,6,2.188549396,2010,6,2,2,2.188018375
77,48,67,46,1,4,0,1,0,6,2.257574073,2010,6,2,2,2.260202903
77,48,67,46,1,4,1,1,0,6,2.264099295,2010,6,2,2,2.262821917
79,70,69,64,1,3,0,1,0,0,2.24680207,2010,6,2,2,2.249207942
79,70,69,64,1,3,1,1,0,0,2.263026848,2010,6,2,2,2.251010105
86,74,76,68,0,8,0,1,0,6,2.341476035,2010,6,2,2,2.345625867
86,74,76,68,0,8,1,1,0,6,2.319466524,2010,6,2,2,2.313748393
86,74,76,68,0,8,0,1,4,4,2.393989756,2010,6,2,2,2.393887902
86,74,76,68,0,8,1,1,4,4,2.396838353,2010,6,2,2,2.396174746
86,74,76,68,0,8,2,1,4,5,2.301253877,2010,6,2,2,2.29468973
86,74,76,68,1,0,2,1,0,6,2.216878914,2010,6,2,2,2.178096616
86,74,76,68,1,1,0,1,0,6,2.314511483,2010,6,2,2,2.310165731
86,74,76,68,1,1,1,1,0,6,2.295503607,2010,6,2,2,2.295409417
86,74,76,68,1,2,0,1,4,5,2.370720038,2010,6,2,2,2.369743303
86,74,76,68,1,2,1,1,4,5,2.381225049,2010,6,2,2,2.377005776
86,74,76,68,1,4,0,1,0,6,2.429245806,2010,6,2,2,2.431024023
86,74,76,68,1,4,1,1,0,6,2.434432391,2010,6,2,2,2.434107616
86,74,76,68,1,5,0,1,0,6,2.28110868,2010,6,2,2,2.294332296
86,74,76,68,1,5,1,1,0,6,2.292631507,2010,6,2,2,2.293545213
88,76,78,70,1,4,0,1,0,0,2.327991536,2010,6,2,2,2.327460347
88,76,78,70,1,4,1,1,0,0,2.331885941,2010,6,2,2,2.329460113
91,80,81,74,1,2,0,1,0,0,2.24413877,2010,6,2,2,2.247066542
91,80,81,74,1,2,1,1,0,0,2.25193709,2010,6,2,2,2.253295661
3,10,3,10,1,5,0,1,0,0,2.199946965,2010,7,3,2,2.209142258
3,10,3,10,1,5,1,1,0,0,2.216970578,2010,7,3,2,2.218038535
4,6,4,6,1,4,0,1,0,6,2.18282261,2010,7,3,2,2.174863313
4,6,4,6,1,4,1,1,0,6,2.166078382,2010,7,3,2,2.167654223
5,7,5,7,1,2,0,1,4,4,2.444135893,2010,7,3,2,2.442244362
5,7,5,7,1,2,1,1,4,4,2.447682823,2010,7,3,2,2.445422365
7,18,6,18,1,0,0,1,0,6,2.293371668,2010,7,3,2,2.290958685
7,18,6,18,1,0,1,1,0,6,2.288436014,2010,7,3,2,2.289577261
8,8,7,8,1,4,0,1,0,0,2.372940666,2010,7,3,2,2.369598082
8,8,7,8,1,4,1,1,0,0,2.370588939,2010,7,3,2,2.368639938
11,57,10,54,1,1,0,1,0,6,2.261018769,2010,7,3,2,2.272110569
11,57,10,54,1,1,1,1,0,6,2.273963959,2010,7,3,2,2.27064093
13,36,12,34,0,8,0,0,2,1,2.406663328,2010,7,3,2,2.406456591
13,36,12,34,0,8,1,0,2,1,2.404956189,2010,7,3,2,2.405464111
14,11,13,11,0,8,0,1,2,1,2.443720371,2010,7,3,2,2.442430985
14,11,13,11,0,8,1,1,2,1,2.445629743,2010,7,3,2,2.441900124
14,11,13,11,1,5,0,1,0,0,2.313696608,2010,7,3,2,2.311418004
14,11,13,11,1,5,1,1,2,1,2.306626973,2010,7,3,2,2.300820524
15,54,14,51,1,0,0,1,0,6,2.290642118,2010,7,3,2,2.288947067
15,54,14,51,1,0,1,1,0,6,2.278739608,2010,7,3,2,2.281378532
20,59,18,55,1,0,0,1,0,0,2.249829175,2010,7,3,2,2.252243897
20,59,18,55,1,0,1,1,0,0,2.249393201,2010,7,3,2,2.248500058
25,14,22,14,1,4,0,1,0,0,2.390474323,2010,7,3,2,2.38822653
25,14,22,14,1,4,1,1,0,0,2.381791943,2010,7,3,2,2.383308645
27,22,24,21,1,0,0,1,0,0,2.401712966,2010,7,3,2,2.400379989
27,22,24,21,1,0,1,1,0,0,2.391567679,2010,7,3,2,2.390335763
28,19,25,19,1,0,0,1,0,0,2.33537693,2010,7,3,2,2.334736395
28,19,25,19,1,0,1,1,0,0,2.320190263,2010,7,3,2,2.327200292
32,26,28,25,1,0,0,1,0,0,2.281155449,2010,7,3,2,2.276967579
32,26,28,25,1,0,1,1,0,0,2.268091693,2010,7,3,2,2.274773225
33,17,29,17,1,0,0,1,0,6,2.363131631,2010,7,3,2,2.355923837
33,17,29,17,1,0,1,1,0,6,2.343293437,2010,7,3,2,2.344018663
35,29,31,28,1,6,0,1,0,6,2.322890222,2010,7,3,2,2.321063546
35,29,31,28,1,6,1,1,0,6,2.31894302,2010,7,3,2,2.318835213
41,33,36,31,0,8,0,0,2,2,2.37897044,2010,7,3,2,2.378360953
41,33,36,31,0,8,1,0,2,2,2.379011785,2010,7,3,2,2.375340872
42,39,37,37,0,8,0,1,2,2,2.295343418,2010,7,3,2,2.29512555
42,39,37,37,0,8,1,1,2,2,2.298611144,2010,7,3,2,2.297019173
44,64,13,11,0,8,0,1,2,1,2.331912643,2010,7,3,2,2.330642845
44,64,13,11,0,8,1,1,2,1,2.333193731,2010,7,3,2,2.330931563
49,43,43,41,1,0,0,1,0,0,2.286072362,2010,7,3,2,2.284517885
49,43,43,41,1,0,1,1,0,0,2.284537433,2010,7,3,2,2.283649298
52,13,45,13,0,8,0,0,0,0,2.450306452,2010,7,3,2,2.449562593
52,13,45,13,0,8,1,0,0,0,2.44650508,2010,7,3,2,2.44734119
53,45,46,43,1,4,0,1,0,0,2.335008199,2010,7,3,2,2.332673837
53,45,46,43,1,4,1,1,0,0,2.325797376,2010,7,3,2,2.328134742
54,44,47,42,1,0,0,1,0,0,2.297717274,2010,7,3,2,2.284654276
54,44,47,42,1,0,1,1,0,0,2.292217711,2010,7,3,2,2.289312482
55,47,48,45,1,7,0,1,0,0,2.211765542,2010,7,3,2,2.209023939
55,47,48,45,1,7,1,1,0,0,2.199072633,2010,7,3,2,2.198370677
56,46,49,44,1,4,0,1,0,6,2.39056448,2010,7,3,2,2.388565618
56,46,49,44,1,4,1,1,0,6,2.379798653,2010,7,3,2,2.381855018
57,86,74,69,0,8,0,1,2,1,2.321820009,2010,7,3,2,2.3212564
57,86,74,69,0,8,1,1,2,1,2.319579037,2010,7,3,2,2.319979094
59,53,50,50,1,5,0,1,0,6,2.342452634,2010,7,3,2,2.338690296
59,53,50,50,1,5,1,1,0,6,2.335829303,2010,7,3,2,2.336676104
66,60,57,56,1,0,0,1,0,0,2.3442501,2010,7,3,2,2.340984599
66,60,57,56,1,0,1,1,0,0,2.32704706,2010,7,3,2,2.324525101
67,61,58,57,1,1,0,1,0,0,2.254414756,2010,7,3,2,2.258801088
67,61,58,57,1,1,1,1,0,0,2.258312912,2010,7,3,2,2.258137712
69,65,60,59,0,8,0,1,2,2,2.276930444,2010,7,3,2,2.276433562
69,65,60,59,0,8,1,1,2,2,2.275235026,2010,7,3,2,2.275667786
72,68,63,62,1,0,0,1,0,6,2.367422162,2010,7,3,2,2.363921952
72,68,63,62,1,0,1,1,0,6,2.358399178,2010,7,3,2,2.358079556
73,58,28,25,0,8,0,1,2,2,2.34071424,2010,7,3,2,2.334102186
73,58,28,25,0,8,1,1,2,2,2.339489621,2010,7,3,2,2.329719192
73,58,76,68,1,2,0,1,0,6,2.173316832,2010,7,3,2,2.173665141
73,58,76,68,1,2,0,1,4,5,2.318922428,2010,7,3,2,2.316366604
73,58,76,68,1,2,1,1,4,5,2.341531907,2010,7,3,2,2.342593579
76,69,66,63,0,8,0,0,0,6,2.227883554,2010,7,3,2,2.21160587
76,69,66,63,0,8,1,0,0,6,2.227088188,2010,7,3,2,2.211754629
77,48,67,46,1,4,0,1,0,6,2.270183902,2010,7,3,2,2.261430957
77,48,67,46,1,4,1,1,0,6,2.262552598,2010,7,3,2,2.262756841
79,70,69,64,1,3,0,1,0,0,2.273913428,2010,7,3,2,2.275321772
79,70,69,64,1,3,1,1,0,0,2.286691003,2010,7,3,2,2.278748171
86,74,76,68,0,8,0,1,0,6,2.347051382,2010,7,3,2,2.344564929
86,74,76,68,0,8,1,1,0,6,2.309702015,2010,7,3,2,2.309493091
86,74,76,68,0,8,0,1,4,4,2.397521057,2010,7,3,2,2.397319579
86,74,76,68,0,8,1,1,4,4,2.39565121,2010,7,3,2,2.396630585
86,74,76,68,0,8,2,1,4,5,2.299086883,2010,7,3,2,2.296963672
86,74,76,68,1,0,2,1,0,6,2.200164356,2010,7,3,2,2.190345597
86,74,76,68,1,1,0,1,0,6,2.314662779,2010,7,3,2,2.314574595
86,74,76,68,1,1,1,1,0,6,2.324239299,2010,7,3,2,2.309595159
86,74,76,68,1,2,0,1,4,5,2.385283771,2010,7,3,2,2.383365181
86,74,76,68,1,2,1,1,4,5,2.382543591,2010,7,3,2,2.380498524
86,74,76,68,1,4,0,1,0,6,2.438029225,2010,7,3,2,2.433837689
86,74,76,68,1,4,1,1,0,6,2.432903821,2010,7,3,2,2.433146196
86,74,76,68,1,5,0,1,0,6,2.300889986,2010,7,3,2,2.299805331
86,74,76,68,1,5,1,1,0,6,2.296564423,2010,7,3,2,2.294092751
87,77,77,71,1,2,0,0,0,0,2.170976483,2010,7,3,2,2.165044848
87,77,77,71,1,2,1,0,0,0,2.163460968,2010,7,3,2,2.166789992
88,76,78,70,1,4,0,1,0,0,2.335846328,2010,7,3,2,2.332994286
88,76,78,70,1,4,1,1,0,0,2.32177015,2010,7,3,2,2.324173697
91,80,81,74,1,2,0,1,0,0,2.303382711,2010,7,3,2,2.297896383
91,80,81,74,1,2,1,1,0,0,2.303651442,2010,7,3,2,2.298891252
3,10,3,10,1,5,0,1,0,0,2.214933939,2010,8,3,2,2.213340606
3,10,3,10,1,5,1,1,0,0,2.224803419,2010,8,3,2,2.217610961
4,6,4,6,1,4,0,1,0,6,2.167737191,2010,8,3,2,2.169732212
4,6,4,6,1,4,1,1,0,6,2.156750165,2010,8,3,2,2.160567123
5,7,5,7,1,2,0,1,4,4,2.43892633,2010,8,3,2,2.439999422
5,7,5,7,1,2,1,1,4,4,2.438570698,2010,8,3,2,2.44257402
7,18,6,18,1,0,0,1,0,6,2.299074058,2010,8,3,2,2.290957164
7,18,6,18,1,0,1,1,0,6,2.291635245,2010,8,3,2,2.290717841
8,8,7,8,1,4,0,1,0,0,2.36666708,2010,8,3,2,2.36757875
8,8,7,8,1,4,1,1,0,0,2.370725733,2010,8,3,2,2.368759103
11,57,10,54,1,1,0,1,0,6,2.265804889,2010,8,3,2,2.266891604
11,57,10,54,1,1,1,1,0,6,2.260611973,2010,8,3,2,2.264438171
13,36,12,34,0,8,0,0,2,1,2.405924767,2010,8,3,2,2.405920233
13,36,12,34,0,8,1,0,2,1,2.408546722,2010,8,3,2,2.406181276
14,11,13,11,0,8,0,1,2,1,2.446797755,2010,8,3,2,2.445705323
14,11,13,11,0,8,1,1,2,1,2.444423377,2010,8,3,2,2.444077844
14,11,13,11,1,5,0,1,0,0,2.315554555,2010,8,3,2,2.311326043
14,11,13,11,1,5,1,1,2,1,2.29448431,2010,8,3,2,2.294063818
15,54,14,51,1,0,0,1,0,6,2.293521712,2010,8,3,2,2.291509868
15,54,14,51,1,0,1,1,0,6,2.264881774,2010,8,3,2,2.283258408
20,59,18,55,1,0,0,1,0,0,2.250154853,2010,8,3,2,2.251297383
20,59,18,55,1,0,1,1,0,0,2.243815066,2010,8,3,2,2.247247262
25,14,22,14,1,4,0,1,0,0,2.387914435,2010,8,3,2,2.387682088
25,14,22,14,1,4,1,1,0,0,2.386427362,2010,8,3,2,2.386963331
27,22,24,21,1,0,0,1,0,0,2.40217684,2010,8,3,2,2.401363857
27,22,24,21,1,0,1,1,0,0,2.384768876,2010,8,3,2,2.383755423
28,19,25,19,1,0,0,1,0,0,2.33691235,2010,8,3,2,2.335371729
28,19,25,19,1,0,1,1,0,0,2.322058945,2010,8,3,2,2.324303681
32,26,28,25,1,0,0,1,0,0,2.282240095,2010,8,3,2,2.282106064
32,26,28,25,1,0,1,1,0,0,2.272862951,2010,8,3,2,2.274757529
33,17,29,17,1,0,0,1,0,6,2.364269058,2010,8,3,2,2.364412321
33,17,29,17,1,0,1,1,0,6,2.338850289,2010,8,3,2,2.341160823
35,29,31,28,1,6,0,1,0,6,2.321839945,2010,8,3,2,2.319042433
35,29,31,28,1,6,1,1,0,6,2.304887089,2010,8,3,2,2.306938917
41,33,36,31,0,8,0,0,2,2,2.37918212,2010,8,3,2,2.378574793
41,33,36,31,0,8,1,0,2,2,2.378384277,2010,8,3,2,2.376179013
42,39,37,37,0,8,0,1,2,2,2.299406929,2010,8,3,2,2.297188802
42,39,37,37,0,8,1,1,2,2,2.292466213,2010,8,3,2,2.293646824
44,64,13,11,0,8,0,1,2,1,2.335059742,2010,8,3,2,2.325734283
44,64,13,11,0,8,1,1,2,1,2.326717411,2010,8,3,2,2.325695671
49,43,43,41,1,0,0,1,0,0,2.29367151,2010,8,3,2,2.290992759
49,43,43,41,1,0,1,1,0,0,2.271403308,2010,8,3,2,2.28680723
52,13,45,13,0,8,0,0,0,0,2.45028478,2010,8,3,2,2.44955482
52,13,45,13,0,8,1,0,0,0,2.449208946,2010,8,3,2,2.448394117
53,45,46,43,1,4,0,1,0,0,2.334370009,2010,8,3,2,2.334815505
53,45,46,43,1,4,1,1,0,0,2.334031801,2010,8,3,2,2.33360677
54,44,47,42,1,0,0,1,0,0,2.309336193,2010,8,3,2,2.29572472
54,44,47,42,1,0,1,1,0,0,2.305115411,2010,8,3,2,2.298599139
55,47,48,45,1,7,0,1,0,0,2.207050455,2010,8,3,2,2.20400532
55,47,48,45,1,7,1,1,0,0,2.190561066,2010,8,3,2,2.193143356
56,46,49,44,1,4,0,1,0,6,2.385057989,2010,8,3,2,2.385381063
56,46,49,44,1,4,1,1,0,6,2.381931827,2010,8,3,2,2.382374904
57,86,74,69,0,8,0,1,2,1,2.319435814,2010,8,3,2,2.319588665
57,86,74,69,0,8,1,1,2,1,2.318001257,2010,8,3,2,2.318381568
58,83,28,25,0,8,0,1,2,2,2.136287543,2010,8,3,2,2.155394995
58,83,28,25,0,8,1,1,2,2,2.141485303,2010,8,3,2,2.155067509
59,53,50,50,1,5,0,1,0,6,2.310587545,2010,8,3,2,2.304153685
59,53,50,50,1,5,1,1,0,6,2.271143341,2010,8,3,2,2.290832271
66,60,57,56,1,0,0,1,0,0,2.344689912,2010,8,3,2,2.342670516
66,60,57,56,1,0,1,1,0,0,2.304440806,2010,8,3,2,2.302185993
67,61,58,57,1,1,0,1,0,0,2.245718382,2010,8,3,2,2.255093314
67,61,58,57,1,1,1,1,0,0,2.210989737,2010,8,3,2,2.253661485
69,65,60,59,0,8,0,1,2,2,2.277223586,2010,8,3,2,2.271381987
69,65,60,59,0,8,1,1,2,2,2.279821087,2010,8,3,2,2.270104569
72,68,63,62,1,0,0,1,0,6,2.370411921,2010,8,3,2,2.367637325
72,68,63,62,1,0,1,1,0,6,2.350330154,2010,8,3,2,2.353348097
73,58,28,25,0,8,0,1,2,2,2.322336898,2010,8,3,2,2.320516781
73,58,28,25,0,8,1,1,2,2,2.319107587,2010,8,3,2,2.316655781
73,58,76,68,1,2,0,1,0,6,2.189560255,2010,8,3,2,2.18866399
73,58,76,68,1,2,0,1,4,5,2.318540619,2010,8,3,2,2.32180748
73,58,76,68,1,2,1,1,4,5,2.342563105,2010,8,3,2,2.346540812
76,69,66,63,0,8,0,0,0,6,2.228047304,2010,8,3,2,2.224381909
76,69,66,63,0,8,1,0,0,6,2.22516923,2010,8,3,2,2.221089475
77,48,67,46,1,4,0,1,0,6,2.264863219,2010,8,3,2,2.264383229
77,48,67,46,1,4,1,1,0,6,2.265085638,2010,8,3,2,2.264317524
79,70,69,64,1,3,0,1,0,0,2.292892616,2010,8,3,2,2.280910784
79,70,69,64,1,3,1,1,0,0,2.259164378,2010,8,3,2,2.261953315
86,74,76,68,0,8,0,1,0,6,2.336041884,2010,8,3,2,2.334170437
86,74,76,68,0,8,1,1,0,6,2.300157813,2010,8,3,2,2.288980153
86,74,76,68,0,8,0,1,4,4,2.399968117,2010,8,3,2,2.398194664
86,74,76,68,0,8,1,1,4,4,2.398374858,2010,8,3,2,2.397939171
86,74,76,68,0,8,2,1,4,5,2.296485287,2010,8,3,2,2.296264125
86,74,76,68,1,0,2,1,0,6,2.213076926,2010,8,3,2,2.19935422
86,74,76,68,1,1,0,1,0,6,2.324992887,2010,8,3,2,2.32042829
86,74,76,68,1,1,1,1,0,6,2.304621996,2010,8,3,2,2.302399128
86,74,76,68,1,2,0,1,4,5,2.383954047,2010,8,3,2,2.383284687
86,74,76,68,1,2,1,1,4,5,2.381826936,2010,8,3,2,2.379660506
86,74,76,68,1,4,0,1,0,6,2.432863415,2010,8,3,2,2.433530831
86,74,76,68,1,4,1,1,0,6,2.43251508,2010,8,3,2,2.433023595
86,74,76,68,1,5,0,1,0,6,2.291829811,2010,8,3,2,2.294352113
86,74,76,68,1,5,1,1,0,6,2.277402276,2010,8,3,2,2.282079828
87,77,77,71,1,2,0,0,0,0,2.184486165,2010,8,3,2,2.169180189
87,77,77,71,1,2,1,0,0,0,2.177162686,2010,8,3,2,2.173190653
88,76,78,70,1,4,0,1,0,0,2.333674847,2010,8,3,2,2.332607021
88,76,78,70,1,4,1,1,0,0,2.33096425,2010,8,3,2,2.328347171
91,80,81,74,1,2,0,1,0,0,2.310395284,2010,8,3,2,2.306105359
91,80,81,74,1,2,1,1,0,0,2.309895757,2010,8,3,2,2.306317782
3,10,3,10,1,5,0,1,0,0,2.212119091,2010,9,3,0,2.210021556
3,10,3,10,1,5,1,1,0,0,2.20859185,2010,9,3,0,2.208323681
4,6,4,6,1,4,0,1,0,6,2.170831443,2010,9,3,0,2.168134969
4,6,4,6,1,4,1,1,0,6,2.170151857,2010,9,3,0,2.16483814
5,7,5,7,1,2,0,1,4,4,2.415250044,2010,9,3,0,2.416670589
5,7,5,7,1,2,1,1,4,4,2.419633985,2010,9,3,0,2.416609436
7,18,6,18,1,0,0,1,0,6,2.286470536,2010,9,3,0,2.285648821
7,18,6,18,1,0,1,1,0,6,2.28163736,2010,9,3,0,2.28307928
8,8,7,8,1,4,0,1,0,0,2.346495247,2010,9,3,0,2.351219033
8,8,7,8,1,4,1,1,0,0,2.35421045,2010,9,3,0,2.354553484
11,57,10,54,1,1,0,1,0,6,2.269973257,2010,9,3,0,2.266715373
11,57,10,54,1,1,1,1,0,6,2.272709476,2010,9,3,0,2.270719262
13,36,12,34,0,8,0,0,2,1,2.368305503,2010,9,3,0,2.366497677
13,36,12,34,0,8,1,0,2,1,2.370771283,2010,9,3,0,2.369551847
14,11,13,11,0,8,0,1,2,1,2.427485435,2010,9,3,0,2.430574777
14,11,13,11,0,8,1,1,2,1,2.447707455,2010,9,3,0,2.431859417
14,11,13,11,1,5,0,1,0,0,2.285954054,2010,9,3,0,2.303428972
14,11,13,11,1,5,1,1,2,1,2.282486241,2010,9,3,0,2.283515779
15,54,14,51,1,0,0,1,0,6,2.270900052,2010,9,3,0,2.274902833
15,54,14,51,1,0,1,1,0,6,2.272196062,2010,9,3,0,2.27519539
20,59,18,55,1,0,0,1,0,0,2.252382779,2010,9,3,0,2.249342939
20,59,18,55,1,0,1,1,0,0,2.244254114,2010,9,3,0,2.246610402
